mean/agent/train/learning_rate,mean/reward/epoch-1/train/gt_reward_loss,reward/final/train/accuracy,mean/agent/rollout/ep_rew_mean,mean/agent/train/clip_range,mean/reward/epoch-2/train/gt_reward_loss,mean/preferences/entropy,reward/final/train/gt_reward_loss,mean/reward/epoch-1/train/accuracy,mean/agent/train/clip_fraction,mean/reward/epoch-2/train/loss,mean/reward/epoch-2/train/accuracy,mean/reward/epoch-1/train/loss,mean/agent/rollout/ep_len_mean,mean/agent/time/fps,mean/agent/train/entropy_loss,mean/reward/epoch-0/train/accuracy,mean/agent/time/total_timesteps,mean/agent/train/explained_variance,reward/final/train/loss,mean/agent/train/policy_gradient_loss,mean/agent/train/approx_kl,mean/agent/train/n_updates,mean/agent/rollout/ep_rew_wrapped_mean,mean/reward/epoch-0/train/loss,mean/agent/time/time_elapsed,mean/agent/train/value_loss,mean/reward/epoch-0/train/gt_reward_loss,mean/agent/time/iterations,mean/agent/train/loss
0.0003,0.6931471824645996,0.699999988079071,0.9523809523809523,0.2,0.6931471824645996,0.6931473016738892,0.6931471824645996,0.699999988079071,0.11322021484375,0.7601483464241028,0.699999988079071,1.0716192722320557,615.5714285714286,453.0,-1.7714571258053184,0.5,16384.0,0.1940295696258545,0.7601483464241028,-0.005978757132379542,0.010784815065562725,20.0,70.27171949421366,1.8792415857315063,18.0,0.31451883944973813,0.6931471824645996,1.0,0.03891570121049881
0.0003,0.617314358552297,0.6235119104385376,0.6842105263157895,0.2,0.6383790771166483,0.6465139389038086,0.6383790771166483,0.41220238308111823,0.11556396484375,0.9358545541763306,0.6235119104385376,1.34859569867452,541.7894736842105,452.0,-1.7597857724875212,0.5610119104385376,24576.0,0.5430230498313904,0.9358545541763306,-0.008875905264903849,0.010725246742367744,30.0,102.70508638002417,1.707725723584493,18.0,0.2759309021115769,0.6623582442601521,1.0,0.05982794612646103
0.0003,0.661861002445221,0.609375,0.78,0.2,0.661861002445221,0.6659396290779114,0.661861002445221,0.5703125,0.134375,0.749161571264267,0.609375,0.947279155254364,564.86,473.0,-1.7503597133792936,0.546875,32768.0,0.6628629863262177,0.749161571264267,-0.00797361477943923,0.011776117607951164,40.0,89.50461410365321,1.1191482096910477,17.0,0.2509100453899009,0.654048502445221,1.0,0.06826069205999374
0.0003,0.6670404911041259,0.6611111164093018,0.7142857142857143,0.2,0.6736402034759522,0.6524173617362976,0.6736402034759522,0.6534722208976745,0.11075439453125,0.6323065519332886,0.6611111164093018,0.7149860024452209,563.7142857142857,473.0,-1.7344438693486155,0.6208333373069763,40960.0,0.6509780585765839,0.6323065519332886,-0.0075856871488213075,0.010645031929016113,50.0,89.05336286477856,0.8062872171401977,17.0,0.29832050489494577,0.6682190656661987,1.0,0.1345488280057907
0.0003,0.660885920127233,0.7361111144224802,0.7105263157894737,0.2,0.6577174961566925,0.6435552835464478,0.6577174961566925,0.7204861144224802,0.11116943359375,0.5608319938182831,0.7361111144224802,0.5845901866753896,574.1052631578947,494.0,-1.7164337411522865,0.7121527791023254,49152.0,0.60441654920578,0.5608319938182831,-0.007939530722615018,0.010962817817926407,60.0,86.2408830636181,0.635258952776591,16.0,0.32133506509126164,0.6610597372055054,1.0,-0.005951276049017906
0.0003,0.6357347752366745,0.7321428571428572,0.7045454545454546,0.2,0.6580875175339835,0.6753961443901062,0.6580875175339835,0.7455357142857142,0.11669921875,0.5137135684490204,0.7321428571428572,0.5361766219139099,588.0227272727273,491.0,-1.6906865988858044,0.7455357142857142,57344.0,0.7537851929664612,0.5137135684490204,-0.0063409181910174086,0.009531475603580475,70.0,85.36738424764205,0.5272855630942752,16.0,0.22745752804039512,0.6631752508027213,1.0,0.0693899393081665
