mean/agent/train/learning_rate,mean/reward/epoch-1/train/gt_reward_loss,reward/final/train/accuracy,mean/agent/rollout/ep_rew_mean,mean/agent/train/clip_range,mean/reward/epoch-2/train/gt_reward_loss,mean/preferences/entropy,reward/final/train/gt_reward_loss,mean/reward/epoch-1/train/accuracy,mean/agent/train/clip_fraction,mean/reward/epoch-2/train/loss,mean/reward/epoch-2/train/accuracy,mean/reward/epoch-1/train/loss,mean/agent/rollout/ep_len_mean,mean/agent/time/fps,mean/agent/train/entropy_loss,mean/reward/epoch-0/train/accuracy,mean/agent/time/total_timesteps,mean/agent/train/explained_variance,reward/final/train/loss,mean/agent/train/policy_gradient_loss,mean/agent/train/approx_kl,mean/agent/train/n_updates,mean/agent/rollout/ep_rew_wrapped_mean,mean/reward/epoch-0/train/loss,mean/agent/time/time_elapsed,mean/agent/train/value_loss,mean/reward/epoch-0/train/gt_reward_loss,mean/agent/time/iterations,mean/agent/train/loss
0.0003,0.7051585912704468,0.800000011920929,0.5454545454545454,0.2,0.7051585912704468,0.6820527911186218,0.7051585912704468,0.800000011920929,0.14989013671875,0.6509764790534973,0.800000011920929,0.8395973443984985,632.7727272727273,476.0,-1.7626827782019974,0.6499999761581421,16384.0,-0.036194682121276855,0.6509764790534973,-0.010105157645011787,0.013218175619840622,20.0,-31.975542887300254,1.6321872472763062,17.0,0.06546308671240694,0.7051585912704468,1.0,-0.0013315677642822266
0.0003,0.6843938231468201,0.706845243771871,0.6176470588235294,0.2,0.6613241036732992,0.6648672223091125,0.6613241036732992,0.6860119104385376,0.12900390625,0.808616578578949,0.706845243771871,1.0319950381914773,630.9705882352941,491.0,-1.7417276566848159,0.6815476218859354,24576.0,0.7599315792322159,0.808616578578949,-0.01222558918161667,0.010279286652803421,30.0,-19.031083612792916,1.126608540614446,16.0,0.06865154327315395,0.6471914052963257,1.0,-0.014987191185355186
0.0003,0.6518850326538086,0.703125,0.7111111111111111,0.2,0.6573996841907501,0.6448072791099548,0.6573996841907501,0.6953125,0.13822021484375,0.5836629271507263,0.703125,0.6278924494981766,632.4444444444445,490.0,-1.7082455066032707,0.59375,32768.0,0.8258536159992218,0.5836629271507263,-0.011669028177129804,0.01106594130396843,40.0,-17.167051474821378,0.7981918156147003,16.0,0.057664656393171754,0.6607885956764221,1.0,-0.0031788917258381844
0.0003,0.6602900862693786,0.6534722208976745,0.847457627118644,0.2,0.6602900981903077,0.667337954044342,0.6602900981903077,0.6708333373069764,0.13505859375,0.5897489786148071,0.6534722208976745,0.6437620759010315,628.2372881355932,490.0,-1.6792171883396805,0.6631944417953491,40960.0,0.8128951191902161,0.5897489786148071,-0.011468117652839283,0.010954667814075947,50.0,-17.814309121591265,0.7927396178245545,16.0,0.04936282353737624,0.6563698649406433,1.0,0.0029450785368680954
0.0003,0.6418646772702535,0.709375003973643,0.8142857142857143,0.2,0.661917080481847,0.6018144488334656,0.661917080481847,0.6430555582046509,0.1255859375,0.5495555152495701,0.709375003973643,0.5960337668657303,639.1285714285714,499.0,-1.6406718018464743,0.594097226858139,49152.0,0.8505789637565613,0.5495555152495701,-0.009973961306423007,0.010734704323112965,60.0,-19.35698574119144,0.6388502518335979,16.0,0.038815496175448064,0.6463068226973215,1.0,-0.0027770865708589554
0.0003,0.6565372432981219,0.7455357142857143,0.8148148148148148,0.2,0.664842358657292,0.662082850933075,0.664842358657292,0.7767857142857142,0.1075927734375,0.4818833555494036,0.7455357142857143,0.48223185113498146,648.6296296296297,494.0,-1.5824789281003178,0.7053571428571428,57344.0,0.8555220514535904,0.4818833555494036,-0.007899175305647077,0.013523029163479805,70.0,-20.356719740879644,0.5542516367776054,16.0,0.029644526131232852,0.6463617256709507,1.0,0.0034497352316975594
