mean/gen/time/time_elapsed,mean/gen/train/learning_rate,mean/gen/train/approx_kl,mean/gen/train/value_loss,mean/gen/train/explained_variance,mean/disc/global_step,mean/gen/train/clip_fraction,mean/gen/train/n_updates,mean/disc/disc_acc_expert,mean/gen/rollout/ep_rew_mean,mean/gen/rollout/ep_len_mean,mean/gen/time/total_timesteps,mean/disc/disc_proportion_expert_pred,mean/gen/train/entropy_loss,mean/disc/disc_acc_gen,mean/disc/disc_entropy,mean/gen/train/clip_range,mean/gen/train/loss,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/n_generated,mean/disc/disc_acc,mean/disc/disc_proportion_expert_true,mean/gen/time/fps,mean/gen/train/policy_gradient_loss,mean/gen/time/iterations,mean/gen/rollout/ep_rew_wrapped_mean
18.0,0.0003,0.013130053877830505,0.26974996822536923,-0.0334317684173584,1.0,0.15052490234375,10.0,1.0,0.75,596.6666666666666,8192.0,1.0,-1.7802270440384746,0.0,0.4388134777545929,0.2,0.015640590339899063,1024.0,1.0029749423265457,1024.0,0.5,0.5,454.0,-0.011280805291244178,1.0,
17.0,0.0003,0.015396537259221077,0.7047954674228094,0.4794021248817444,2.0,0.1656005859375,20.0,1.0,0.9565217391304348,640.5217391304348,16384.0,1.0,-1.7636723867617548,0.0,0.4564644768834114,0.2,0.07465767115354538,1024.0,0.9586953222751617,1024.0,0.5,0.5,465.0,-0.010967914598768402,1.0,-110.79883970556936
