raw/agent/rollout/ep_rew_mean,raw/agent/rollout/ep_len_mean,raw/agent/rollout/ep_rew_wrapped_mean,raw/agent/time/total_timesteps,raw/agent/time/iterations,raw/agent/time/fps,raw/agent/time/time_elapsed,raw/agent/train/learning_rate,raw/agent/train/n_updates,raw/agent/train/policy_gradient_loss,raw/agent/train/explained_variance,raw/agent/train/clip_fraction,raw/agent/train/approx_kl,raw/agent/train/entropy_loss,raw/agent/train/clip_range,raw/agent/train/loss,raw/agent/train/value_loss
0.36363636363636365,625.6363636363636,106.2733816707676,16384,1,467,17,,,,,,,,,,
0.35294117647058826,636.9411764705883,127.62542995239298,24576,1,468,17,0.0003,20,-0.00966235191353917,-0.00791013240814209,0.11865234375,0.011464078,-1.7733494348824024,0.2,0.09757612645626068,0.32288561068708077
0.2826086956521739,639.0869565217391,137.42849617581004,32768,1,497,16,0.0003,30,-0.006001275612652535,0.08352726697921753,0.0945068359375,0.010620066,-1.7657078535296022,0.2,0.11090856045484543,0.851678730052663
0.27586206896551724,640.2068965517242,135.5275294134586,40960,1,503,16,0.0003,40,-0.009146429090833408,0.6466392874717712,0.11275634765625,0.013166036,-1.7493422212079168,0.2,0.538270890712738,0.8636310741247144
0.2777777777777778,634.1527777777778,136.69330290385656,49152,1,490,16,0.0003,50,-0.006571475125747383,0.7982821315526962,0.095068359375,0.009852836,-1.7361519097350537,0.2,0.12913529574871063,1.0639500750578008
0.32142857142857145,633.4166666666666,137.70049417320462,57344,1,502,16,0.0003,60,-0.006567226030711026,0.7203834056854248,0.1251220703125,0.0118676545,-1.7102901481091977,0.2,0.2106558233499527,1.742638187657576
