raw/disc/n_expert,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true,raw/disc/disc_loss,raw/disc/n_generated,raw/disc/disc_entropy,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/global_step
1024.0,1.0,0.0,0.5,0.9659969806671143,1024.0,0.45853686332702637,0.5,1.0,1
1024.0,1.0,0.0,0.5,0.9553192257881165,1024.0,0.4624423384666443,0.5,1.0,1
1024.0,1.0,0.0,0.5,0.9359598755836487,1024.0,0.46763747930526733,0.5,1.0,1
1024.0,1.0,0.0,0.5,0.9250051975250244,1024.0,0.4733811914920807,0.5,1.0,1
1024.0,1.0,0.0,0.5,0.9748733043670654,1024.0,0.4605303406715393,0.5,1.0,2
1024.0,1.0,0.0,0.5,0.9741445183753967,1024.0,0.46474021673202515,0.5,1.0,2
1024.0,1.0,0.0,0.5,0.9565625786781311,1024.0,0.47397497296333313,0.5,1.0,2
1024.0,1.0,0.0,0.5,0.9483020901679993,1024.0,0.4781814515590668,0.5,1.0,2
